source,channel,date,start_dt,time_str,raw_time,category,title,description,url,decision_reason,inferred_tag
tvguide_aywt,ESPNU,2026-06-06,2026-06-06 23:00:00,11:00pm,11:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-07,2026-06-07 00:30:00,12:30am,12:30a,,SEC Inside,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-07,2026-06-07 12:00:00,12:00pm,12:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-07,2026-06-07 14:00:00,2:00pm,2:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-07,2026-06-07 16:00:00,4:00pm,4:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 02:30:00,2:30am,2:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 05:30:00,5:30am,5:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 10:00:00,10:00am,10:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 11:00:00,11:00am,11:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 12:00:00,12:00pm,12:00p,,Get Up!,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 14:00:00,2:00pm,2:00p,,First Take,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 20:30:00,8:30pm,8:30p,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 22:30:00,10:30pm,10:30p,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-05,2026-06-05 23:30:00,11:30pm,11:30p,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-06,2026-06-06 02:00:00,2:00am,2:00a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,ESPNews,2026-06-06,2026-06-06 02:30:00,2:30am,2:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
